"System Timestamp","Latitude","Longitude","Altitude"
1400139597000,52.842556,9.232604,59.299988
1400139598000,52.842556,9.232604,59.299988
1400139599000,52.842556,9.232604,59.299988
1400139600000,52.842556,9.232604,59.299988
1400139601000,52.842556,9.232604,59.299988
1400139602000,52.842556,9.232604,59.299988
1400139603000,52.842556,9.232604,59.299988
1400139604000,52.842556,9.232604,59.299988
1400139605000,52.842556,9.232604,59.299988
1400139606000,52.842556,9.232604,59.299988
1400139607000,52.842556,9.232604,59.299988
1400139608000,52.842545,9.232592,59.200012
1400139609000,52.842545,9.232597,59.099976
1400139610000,52.84254,9.232604,58.900024
1400139611000,52.842537,9.232611,58.799988
1400139612000,52.842537,9.232613,58.599976
1400139613000,52.84254,9.232616,58.5
1400139614000,52.842545,9.232614,58.599976
1400139615000,52.842545,9.232614,58.599976
1400139616000,52.842545,9.232614,58.599976
1400139617000,52.842545,9.232614,58.599976
1400139618000,52.842545,9.232614,58.599976
1400139619000,52.842545,9.232614,58.599976
1400139620000,52.842545,9.232614,58.599976
1400139621000,52.842537,9.23263,58.299988
1400139622000,52.842537,9.232635,58.299988
1400139623000,52.842545,9.232634,58.299988
1400139624000,52.842545,9.232633,58.400024
1400139625000,52.842545,9.232634,58.400024
1400139626000,52.842545,9.23263,58.299988
1400139627000,52.842545,9.23263,58.299988
1400139628000,52.842545,9.23263,58.299988
1400139629000,52.842545,9.23263,58.299988
1400139630000,52.842545,9.23263,58.299988
1400139631000,52.842545,9.23263,58.299988
1400139632000,52.842545,9.23263,58.299988
1400139633000,52.842545,9.23263,58.299988
1400139634000,52.84256,9.232607,59.099976
1400139635000,52.842575,9.232599,59.400024
1400139636000,52.842583,9.232593,59.700012
1400139637000,52.842587,9.232588,59.700012
1400139638000,52.842594,9.232584,59.799988
1400139639000,52.8426,9.232575,59.799988
1400139640000,52.8426,9.232573,59.900024
1400139641000,52.842598,9.232571,60.0
1400139642000,52.8426,9.232567,60.099976
1400139643000,52.8426,9.232567,60.099976
1400139644000,52.8426,9.232567,60.099976
1400139645000,52.8426,9.232567,60.099976
1400139646000,52.8426,9.232567,60.099976
1400139647000,52.84258,9.232556,60.299988
1400139648000,52.842575,9.232557,60.599976
1400139649000,52.842575,9.232555,60.599976
1400139650000,52.842575,9.23255,60.799988
1400139651000,52.842575,9.232547,61.099976
1400139652000,52.84258,9.232547,61.200012
1400139653000,52.84258,9.232545,61.099976
1400139654000,52.84258,9.232545,61.099976
1400139656000,52.84258,9.232545,61.099976
1400139657000,52.84258,9.232545,61.099976
1400139658000,52.84258,9.232545,61.099976
1400139659000,52.84258,9.232545,61.099976
1400139660000,52.84258,9.232545,61.099976
1400139661000,52.84258,9.232545,61.099976
1400139662000,52.84258,9.232545,61.099976
1400139663000,52.84258,9.232545,61.099976
1400139664000,52.84256,9.232543,62.5
1400139665000,52.842556,9.232547,62.5
1400139666000,52.842552,9.232557,62.400024
1400139667000,52.84255,9.232565,62.400024
1400139668000,52.842545,9.232569,62.400024
1400139669000,52.84254,9.232572,62.400024
1400139670000,52.84254,9.232572,62.400024
1400139671000,52.84254,9.232572,62.400024
1400139672000,52.84254,9.232572,62.400024
1400139673000,52.84254,9.232572,62.400024
1400139674000,52.84254,9.232572,62.400024
1400139675000,52.84254,9.232572,62.400024
1400139676000,52.84254,9.232572,62.400024
1400139677000,52.84254,9.232572,62.400024
1400139678000,52.842545,9.232555,62.299988
1400139679000,52.84255,9.2325535,62.200012
1400139680000,52.842552,9.232552,62.099976
1400139681000,52.842556,9.23255,61.900024
1400139682000,52.84256,9.232546,61.900024
1400139683000,52.84256,9.232543,61.900024
1400139684000,52.84256,9.232543,61.900024
1400139685000,52.84256,9.232543,61.900024
1400139686000,52.84256,9.232543,61.900024
1400139687000,52.842552,9.232541,62.299988
1400139688000,52.84255,9.232541,62.400024
1400139689000,52.84255,9.232546,62.299988
1400139690000,52.842545,9.23255,62.599976
1400139691000,52.842545,9.23255,62.599976
1400139692000,52.842545,9.23255,62.599976
1400139693000,52.842545,9.23255,62.599976
1400139694000,52.842545,9.23255,62.599976
1400139695000,52.842545,9.23255,62.599976
1400139696000,52.842545,9.23255,62.599976
1400139697000,52.842545,9.23255,62.599976
1400139698000,52.842545,9.23255,62.599976
1400139699000,52.842545,9.23255,62.599976
1400139700000,52.842545,9.23255,62.599976
1400139701000,52.842545,9.23255,62.599976
1400139702000,52.842545,9.23255,62.599976
1400139703000,52.84257,9.23253,63.299988
1400139704000,52.84257,9.232522,63.400024
1400139705000,52.842575,9.232514,63.400024
1400139706000,52.842575,9.2325115,63.5
1400139707000,52.842575,9.232514,63.5
1400139708000,52.84258,9.232522,63.5
1400139709000,52.84258,9.232522,63.5
1400139710000,52.84258,9.232522,63.5
1400139711000,52.84258,9.232522,63.5
1400139712000,52.84258,9.232522,63.5
1400139713000,52.84258,9.232522,63.5
1400139714000,52.84258,9.232522,63.5
1400139715000,52.84258,9.232522,63.5
1400139716000,52.84258,9.232522,63.5
1400139717000,52.84258,9.232522,63.5
1400139718000,52.84258,9.232522,63.5
1400139719000,52.842594,9.232515,63.900024
1400139720000,52.84259,9.232509,64.0
1400139721000,52.84259,9.232504,64.099976
1400139722000,52.842594,9.2325,64.0
1400139723000,52.842594,9.232503,64.099976
1400139724000,52.842594,9.232507,64.20001
1400139725000,52.842594,9.23251,64.20001
1400139726000,52.84259,9.232509,64.29999
1400139727000,52.842583,9.23251,64.400024
1400139728000,52.84258,9.2325115,64.5
1400139729000,52.842575,9.232514,64.599976
1400139730000,52.84257,9.232514,64.79999
1400139731000,52.842564,9.232513,65.0
1400139732000,52.842564,9.232512,65.099976
1400139733000,52.842564,9.232513,65.20001
1400139734000,52.84257,9.2325115,65.20001
1400139735000,52.84257,9.2325115,65.20001
1400139736000,52.84257,9.2325115,65.20001
1400139737000,52.84257,9.2325115,65.20001
1400139738000,52.84257,9.2325115,65.20001
1400139739000,52.84257,9.2325115,65.20001
1400139740000,52.84257,9.2325115,65.20001
1400139741000,52.84257,9.2325115,65.20001
1400139742000,52.84257,9.2325115,65.20001
1400139743000,52.84257,9.2325115,65.20001
1400139744000,52.84257,9.2325115,65.20001
1400139745000,52.84257,9.2325115,65.20001
1400139746000,52.84257,9.2325115,65.20001
1400139747000,52.84257,9.2325115,65.20001
1400139748000,52.84257,9.2325115,65.20001
1400139749000,52.84257,9.2325115,65.20001
1400139750000,52.84257,9.2325115,65.20001
1400139751000,52.84257,9.2325115,65.20001
1400139752000,52.84257,9.2325115,65.20001
1400139753000,52.84257,9.2325115,65.20001
1400139754000,52.84257,9.2325115,65.20001
1400139756000,52.84257,9.2325115,65.20001
1400139757000,52.84257,9.2325115,65.20001
1400139758000,52.84257,9.2325115,65.20001
1400139759000,52.842583,9.232507,65.400024
1400139760000,52.84258,9.232506,65.400024
1400139761000,52.84257,9.232504,65.29999
1400139762000,52.842564,9.232501,65.29999
1400139763000,52.84256,9.232502,65.29999
1400139764000,52.842556,9.232497,65.29999
1400139765000,52.84255,9.2324915,65.20001
1400139766000,52.842545,9.232489,65.20001
1400139767000,52.842537,9.232484,65.20001
1400139768000,52.84253,9.232474,65.20001
1400139769000,52.842525,9.232471,65.099976
1400139770000,52.84252,9.232473,65.0
1400139771000,52.842518,9.232475,64.79999
1400139772000,52.84252,9.2324705,64.79999
1400139773000,52.84252,9.232465,64.599976
1400139774000,52.84252,9.232465,64.599976
1400139775000,52.84252,9.232465,64.599976
1400139776000,52.84252,9.232465,64.599976
1400139777000,52.84252,9.232465,64.599976
1400139778000,52.84252,9.232465,64.599976
1400139779000,52.84252,9.232465,64.599976
1400139780000,52.84252,9.232465,64.599976
1400139781000,52.84252,9.232465,64.599976
1400139782000,52.84252,9.232465,64.599976
1400139783000,52.84252,9.232465,64.599976
1400139784000,52.84254,9.23244,63.900024
1400139785000,52.842545,9.232438,63.900024
1400139786000,52.84255,9.232431,64.0
1400139787000,52.842545,9.232429,64.0
1400139788000,52.842545,9.232429,64.0
1400139789000,52.842545,9.232429,64.0
1400139790000,52.842552,9.232434,63.799988
1400139791000,52.842552,9.232434,63.700012
1400139792000,52.84255,9.232429,63.700012
1400139793000,52.84255,9.232423,63.599976
1400139794000,52.842545,9.232421,63.700012
1400139795000,52.842545,9.232417,63.700012
1400139796000,52.842545,9.232412,63.599976
1400139797000,52.84255,9.232409,63.700012
1400139798000,52.842552,9.232407,63.599976
1400139799000,52.842556,9.232407,63.599976
1400139800000,52.84256,9.232407,63.700012
1400139801000,52.84256,9.232412,63.700012
1400139802000,52.842567,9.232418,63.5
1400139803000,52.842567,9.232425,63.5
1400139804000,52.842567,9.23243,63.599976
1400139805000,52.842567,9.232434,63.599976
1400139806000,52.842567,9.232439,63.599976
1400139807000,52.842567,9.232441,63.700012
1400139808000,52.842567,9.232441,63.700012
1400139809000,52.842564,9.232445,63.900024
1400139810000,52.842564,9.232447,64.0
1400139811000,52.84256,9.232449,64.099976
1400139812000,52.842556,9.232453,64.099976
1400139813000,52.842552,9.232457,64.099976
1400139814000,52.84255,9.232459,64.099976
1400139815000,52.842552,9.23246,64.0
1400139816000,52.842556,9.232458,64.0
1400139817000,52.842556,9.232458,64.0
1400139818000,52.842556,9.232458,64.0
1400139819000,52.842556,9.232458,64.0
1400139820000,52.842556,9.232458,64.0
1400139821000,52.84255,9.232475,64.400024
1400139822000,52.842545,9.232482,64.400024
1400139823000,52.84254,9.232486,64.400024
1400139824000,52.84254,9.23249,64.400024
1400139825000,52.842537,9.232492,64.5
1400139826000,52.84254,9.2324915,64.5
1400139827000,52.842545,9.232487,64.5
1400139828000,52.842545,9.232487,64.5
1400139829000,52.842545,9.232481,64.400024
1400139830000,52.84254,9.232487,64.20001
1400139831000,52.842537,9.232493,64.0
1400139832000,52.84254,9.232497,63.799988
1400139833000,52.842545,9.232497,63.900024
1400139834000,52.84255,9.232498,63.900024
1400139835000,52.84255,9.232498,63.900024
1400139836000,52.84255,9.232498,63.900024
1400139837000,52.84255,9.232507,63.599976
1400139838000,52.84255,9.232509,63.700012
1400139839000,52.842552,9.232508,63.700012
1400139840000,52.842556,9.232506,63.799988
1400139841000,52.842556,9.232506,63.799988
1400139842000,52.842556,9.232506,63.799988
1400139843000,52.842556,9.232506,63.799988
1400139844000,52.842556,9.232506,63.799988
1400139845000,52.842556,9.232506,63.799988
1400139846000,52.842556,9.232513,63.900024
1400139847000,52.842556,9.232517,64.0
1400139848000,52.842556,9.232517,64.0
1400139849000,52.84256,9.232515,64.099976
1400139850000,52.84256,9.232512,64.099976
1400139851000,52.84256,9.2325115,64.20001
1400139852000,52.842564,9.232509,64.099976
1400139853000,52.842564,9.232507,64.0
1400139854000,52.842564,9.232507,64.0
1400139856000,52.842564,9.232507,64.0
1400139857000,52.842564,9.232507,64.0
1400139858000,52.842575,9.232519,63.799988
1400139859000,52.842583,9.232517,63.799988
1400139860000,52.84259,9.23251,63.900024
1400139861000,52.842594,9.232506,63.900024
1400139862000,52.84259,9.232506,63.900024
1400139863000,52.842583,9.232512,63.799988
1400139864000,52.84258,9.232514,63.700012
1400139865000,52.84258,9.232514,63.799988
1400139866000,52.84258,9.232514,63.700012
1400139867000,52.84257,9.23252,63.700012
1400139868000,52.842564,9.232523,63.599976
1400139869000,52.842556,9.232528,63.700012
1400139870000,52.842552,9.232529,63.700012
1400139871000,52.84254,9.232532,63.700012
1400139872000,52.842533,9.232537,63.700012
1400139873000,52.842525,9.232542,63.700012
1400139874000,52.84252,9.232545,63.700012
1400139875000,52.84252,9.232545,63.599976
1400139876000,52.842518,9.232547,63.599976
1400139877000,52.842518,9.232547,63.599976
1400139878000,52.842518,9.232547,63.599976
1400139879000,52.842518,9.232547,63.599976
1400139880000,52.842518,9.232547,63.599976
1400139881000,52.842506,9.232556,63.200012
1400139882000,52.842503,9.232559,63.299988
1400139883000,52.842503,9.232559,63.299988
1400139884000,52.842503,9.232558,63.299988
1400139885000,52.842503,9.232558,63.299988
1400139886000,52.842503,9.232558,63.299988
1400139887000,52.842495,9.23257,62.900024
1400139888000,52.842495,9.232574,62.799988
1400139889000,52.842495,9.232572,62.5
1400139890000,52.842495,9.232572,62.5
1400139891000,52.842495,9.232572,62.5
1400139892000,52.842506,9.232567,62.200012
1400139893000,52.842506,9.232564,62.099976
1400139894000,52.842514,9.232559,62.0
1400139895000,52.84252,9.232557,61.799988
1400139896000,52.84253,9.2325535,61.700012
1400139897000,52.842533,9.2325535,61.700012
1400139898000,52.84254,9.232551,61.599976
1400139899000,52.842545,9.232548,61.599976
1400139900000,52.84255,9.232546,61.5
1400139901000,52.84255,9.232546,61.5
1400139902000,52.842552,9.232547,61.400024
1400139903000,52.842552,9.232547,61.400024
1400139904000,52.842552,9.232547,61.400024
1400139905000,52.842552,9.232547,61.400024
1400139906000,52.842552,9.232547,61.400024
1400139907000,52.842552,9.232547,61.400024
1400139908000,52.842552,9.232547,61.400024
1400139909000,52.842552,9.232547,61.400024
1400139910000,52.842552,9.232547,61.400024
1400139911000,52.842552,9.232547,61.400024
1400139912000,52.84256,9.232549,60.299988
1400139913000,52.842567,9.232554,60.099976
1400139914000,52.842567,9.232558,60.0
1400139915000,52.842567,9.232564,59.900024
1400139916000,52.842567,9.23257,59.900024
1400139917000,52.842564,9.2325735,59.900024
1400139918000,52.842564,9.232575,59.900024
1400139919000,52.842564,9.232575,59.900024
1400139920000,52.842564,9.232575,59.900024
1400139921000,52.842564,9.232575,59.900024
1400139922000,52.842564,9.232575,59.900024
1400139923000,52.842564,9.232575,59.900024
1400139924000,52.842564,9.232575,59.900024
1400139925000,52.842564,9.232575,59.900024
1400139926000,52.842564,9.232575,59.900024
1400139927000,52.842564,9.232575,59.900024
1400139928000,52.842564,9.232575,59.900024
1400139929000,52.842564,9.232575,59.900024
1400139930000,52.842552,9.232577,59.0
1400139931000,52.842552,9.232582,59.0
1400139932000,52.84255,9.232587,58.900024
1400139933000,52.84255,9.232591,58.799988
1400139934000,52.842545,9.232593,58.599976
1400139935000,52.842537,9.232594,58.400024
1400139936000,52.842533,9.232597,58.400024
1400139937000,52.84253,9.232601,58.200012
1400139938000,52.84253,9.232606,58.099976
1400139939000,52.842533,9.23261,58.099976
1400139940000,52.842533,9.23261,58.099976
1400139941000,52.842533,9.23261,58.099976
1400139942000,52.842533,9.23261,58.099976
1400139943000,52.842533,9.23261,58.099976
1400139944000,52.842545,9.232584,58.099976
1400139945000,52.84255,9.232563,58.200012
1400139946000,52.842552,9.232544,58.200012
1400139947000,52.84256,9.232526,58.099976
1400139948000,52.84257,9.23251,58.099976
1400139949000,52.842583,9.232493,58.0
1400139950000,52.842594,9.232484,58.0
1400139951000,52.842598,9.232479,57.799988
1400139952000,52.8426,9.232479,57.799988
1400139953000,52.8426,9.232477,57.799988
1400139954000,52.8426,9.232472,57.799988
1400139956000,52.842594,9.232462,57.799988
1400139957000,52.842594,9.232458,57.799988
1400139958000,52.842594,9.232457,57.799988
1400139959000,52.842594,9.232461,57.799988
1400139960000,52.842598,9.232462,57.900024
1400139961000,52.8426,9.232455,58.0
1400139962000,52.842606,9.232449,58.0
1400139963000,52.842606,9.232442,58.0
1400139964000,52.842606,9.232441,58.0
1400139965000,52.84261,9.232442,58.099976
1400139966000,52.84261,9.232444,58.0
1400139967000,52.842617,9.232442,58.0
1400139968000,52.84262,9.23244,58.0
1400139969000,52.84262,9.232441,57.799988
1400139970000,52.84262,9.232444,57.599976
1400139971000,52.842625,9.232445,57.5
1400139972000,52.842636,9.232441,57.599976
1400139973000,52.84264,9.232443,57.5
1400139974000,52.84264,9.232446,57.299988
1400139975000,52.84264,9.2324505,57.200012
1400139976000,52.842636,9.232452,57.200012
1400139977000,52.842636,9.232452,57.200012
1400139978000,52.842636,9.232452,57.200012
1400139979000,52.84263,9.232465,57.0
1400139980000,52.842632,9.232469,57.099976
1400139981000,52.84263,9.232473,57.0
1400139982000,52.84263,9.232478,57.0
1400139983000,52.84263,9.232478,57.0
1400139984000,52.84263,9.232478,57.0
1400139985000,52.84263,9.232478,57.0
1400139986000,52.84263,9.232478,57.0
1400139987000,52.842625,9.23249,57.5
1400139988000,52.842625,9.23249,57.5
1400139989000,52.84262,9.23249,57.599976
1400139990000,52.84262,9.232487,57.700012
1400139991000,52.84262,9.232487,57.700012
1400139992000,52.84262,9.232487,57.700012
1400139993000,52.84262,9.232487,57.700012
1400139994000,52.84262,9.232487,57.700012
1400139995000,52.842632,9.232495,58.5
1400139996000,52.842636,9.232496,58.599976
1400139997000,52.842644,9.232493,59.0
1400139998000,52.842648,9.232494,59.099976
1400139999000,52.842648,9.232494,59.099976
1400140000000,52.842655,9.232491,59.099976
1400140001000,52.842663,9.23248,59.099976
1400140002000,52.842674,9.232466,59.0
1400140003000,52.84268,9.232457,59.0
1400140004000,52.84268,9.232456,59.0
1400140005000,52.842678,9.232464,59.0
1400140006000,52.84268,9.232477,59.0
1400140007000,52.8427,9.232473,58.900024
1400140008000,52.842712,9.232467,59.099976
1400140009000,52.84272,9.232469,59.099976
1400140010000,52.842728,9.232475,59.0
1400140011000,52.84274,9.232482,59.099976
1400140012000,52.84275,9.232488,58.900024
1400140013000,52.84276,9.2324915,58.700012
1400140014000,52.84276,9.232498,58.599976
1400140015000,52.842762,9.232503,58.599976
1400140016000,52.84277,9.232503,58.5
1400140017000,52.84277,9.232501,58.599976
1400140018000,52.842773,9.232492,58.599976
1400140019000,52.842773,9.232488,58.5
1400140020000,52.842773,9.232485,58.5
1400140021000,52.842773,9.232493,58.200012
1400140022000,52.842773,9.232496,58.200012
1400140023000,52.842773,9.232496,58.200012
1400140024000,52.842773,9.232496,58.200012
1400140025000,52.84278,9.232485,58.200012
1400140026000,52.84279,9.232477,58.200012
1400140027000,52.842796,9.23247,58.299988
1400140028000,52.842804,9.232464,58.299988
1400140029000,52.842808,9.232462,58.299988
1400140030000,52.84281,9.232468,58.299988
1400140031000,52.84281,9.232472,58.400024
1400140032000,52.84281,9.232474,58.400024
1400140033000,52.84282,9.232474,58.400024
1400140034000,52.842827,9.232472,58.400024
1400140035000,52.842827,9.232471,58.400024
1400140036000,52.842827,9.232468,58.400024
1400140037000,52.842823,9.232466,58.299988
1400140038000,52.842823,9.232466,58.299988
1400140039000,52.842823,9.232466,58.299988
1400140040000,52.842823,9.232466,58.299988
1400140041000,52.842823,9.232466,58.299988
1400140042000,52.842823,9.232466,58.299988
1400140043000,52.842823,9.232466,58.299988
1400140044000,52.842823,9.232466,58.299988
1400140045000,52.842827,9.23247,58.099976
1400140046000,52.842834,9.232473,58.099976
1400140047000,52.842846,9.232474,58.099976
1400140050000,52.842876,9.232475,58.200012
1400140061000,52.84297,9.232446,57.900024
1400140062000,52.842964,9.232447,57.299988
1400140063000,52.84294,9.232465,57.200012
1400140064000,52.842937,9.2324705,57.400024
1400140065000,52.842937,9.23248,57.400024
1400140066000,52.842934,9.232492,57.0
1400140068000,52.842934,9.232519,56.799988
1400140069000,52.842934,9.23253,56.599976
1400140070000,52.842926,9.232542,56.099976
1400140071000,52.842922,9.2325535,55.700012
1400140072000,52.842915,9.232563,55.299988
1400140073000,52.842896,9.232569,54.400024
1400140074000,52.842884,9.232576,53.400024
1400140075000,52.842873,9.232582,52.599976
1400140076000,52.84286,9.232587,51.700012
1400140077000,52.842846,9.232589,50.700012
1400140078000,52.842827,9.232593,50.400024
1400140079000,52.84281,9.232605,50.400024
1400140080000,52.842796,9.232619,49.900024
1400140081000,52.84278,9.232627,49.400024
1400140082000,52.842766,9.232633,48.700012
1400140083000,52.84275,9.232636,47.700012
1400140084000,52.84274,9.232639,48.5
1400140085000,52.842724,9.232643,49.099976
1400140086000,52.842705,9.232627,51.299988
1400140087000,52.8427,9.23262,52.700012
1400140088000,52.842686,9.232613,52.799988
1400140089000,52.842686,9.232613,52.799988
1400140090000,52.842686,9.232613,52.799988
1400140091000,52.842686,9.232613,52.799988
1400140092000,52.842686,9.232613,52.799988
1400140093000,52.842686,9.232613,52.799988
1400140094000,52.842686,9.232613,52.799988
1400140095000,52.842663,9.232604,51.5
1400140096000,52.842663,9.232613,51.400024
1400140097000,52.842667,9.232624,52.799988
1400140098000,52.84266,9.232625,53.200012
1400140099000,52.842648,9.232642,53.099976
1400140100000,52.84265,9.232673,52.900024
1400140101000,52.842648,9.23271,53.099976
1400140102000,52.842648,9.232756,53.200012
1400140103000,52.842648,9.232799,53.799988
1400140104000,52.842644,9.232854,53.700012
1400140105000,52.84265,9.232899,54.400024
1400140106000,52.842655,9.232948,54.5
1400140107000,52.842663,9.232999,54.599976
1400140108000,52.842667,9.233049,54.400024
1400140109000,52.84267,9.2331,54.700012
1400140110000,52.84267,9.233154,54.599976
1400140111000,52.842674,9.233203,54.799988
1400140112000,52.84267,9.233256,54.799988
1400140113000,52.84267,9.233306,55.200012
1400140114000,52.842674,9.233359,55.400024
1400140115000,52.842674,9.233412,55.200012
1400140116000,52.842674,9.233466,55.200012
1400140117000,52.842674,9.2335205,55.099976
1400140118000,52.842674,9.233572,55.400024
1400140119000,52.84267,9.233624,55.200012
1400140120000,52.842674,9.233678,55.5
1400140121000,52.842678,9.233728,55.299988
1400140122000,52.84268,9.233782,55.400024
1400140123000,52.842693,9.23383,55.900024
1400140124000,52.842697,9.233884,55.900024
1400140125000,52.8427,9.233933,55.900024
1400140126000,52.8427,9.233984,55.799988
1400140127000,52.8427,9.234036,55.900024
1400140128000,52.8427,9.234086,56.099976
1400140129000,52.84271,9.234134,56.400024
1400140130000,52.84271,9.234185,56.599976
1400140131000,52.842693,9.234231,56.400024
1400140132000,52.84268,9.234255,56.5
1400140133000,52.84267,9.234266,56.599976
1400140134000,52.84267,9.234241,56.700012
1400140135000,52.842667,9.234199,56.700012
1400140136000,52.842663,9.234157,56.900024
1400140137000,52.842667,9.23411,56.900024
1400140138000,52.84267,9.234063,56.700012
1400140139000,52.842667,9.234019,56.5
1400140140000,52.842663,9.233979,56.5
1400140141000,52.84266,9.233939,56.400024
1400140142000,52.84265,9.233895,56.099976
1400140143000,52.84265,9.233846,55.799988
1400140144000,52.842648,9.2338,55.599976
1400140145000,52.842644,9.233756,55.5
1400140146000,52.84264,9.233706,55.400024
1400140147000,52.842636,9.233656,55.299988
1400140148000,52.842636,9.233608,55.400024
1400140149000,52.84264,9.233559,55.400024
1400140150000,52.842636,9.233503,55.200012
1400140151000,52.842636,9.233451,55.200012
1400140152000,52.842632,9.233402,55.099976
1400140153000,52.84263,9.233361,55.200012
1400140154000,52.84263,9.233321,55.400024
1400140155000,52.842632,9.233279,55.400024
1400140156000,52.84263,9.233243,55.5
1400140157000,52.842625,9.233219,55.5
1400140158000,52.84262,9.233197,55.5
1400140159000,52.842613,9.233173,55.200012
1400140160000,52.842617,9.233151,55.299988
1400140161000,52.842617,9.233125,55.299988
1400140162000,52.842617,9.233098,55.299988
1400140163000,52.842617,9.233068,55.200012
1400140164000,52.842617,9.233045,55.299988
1400140165000,52.84262,9.23302,55.400024
1400140166000,52.84262,9.232998,55.400024
